"date","GISAID_clade","count"
2022-06-30,"GRA",931
2022-06-30,"L",3
2022-07-01,"GR",1
2022-07-01,"GRA",823
2022-07-01,"O",1
2022-07-02,"GR",1
2022-07-02,"GRA",644
2022-07-02,"O",2
2022-07-03,"GRA",575
2022-07-03,"O",1
2022-07-04,"G",1
2022-07-04,"GRA",846
2022-07-04,"O",1
2022-07-05,"GRA",879
2022-07-05,"O",1
2022-07-06,"GRA",763
2022-07-06,"L",6
2022-07-07,"GRA",766
2022-07-08,"G",1
2022-07-08,"GK",1
2022-07-08,"GR",2
2022-07-08,"GRA",699
2022-07-09,"G",1
2022-07-09,"GH",1
2022-07-09,"GR",1
2022-07-09,"GRA",480
2022-07-09,"O",1
2022-07-10,"GRA",482
2022-07-11,"GRA",856
2022-07-11,"O",1
2022-07-12,"GRA",816
2022-07-13,"GRA",697
2022-07-13,"O",2
2022-07-14,"GRA",646
2022-07-15,"GK",1
2022-07-15,"GRA",548
2022-07-15,"O",3
2022-07-16,"GK",2
2022-07-16,"GRA",413
2022-07-16,"O",2
2022-07-17,"GK",1
2022-07-17,"GRA",448
2022-07-17,"O",1
2022-07-18,"GK",2
2022-07-18,"GRA",752
2022-07-18,"O",3
2022-07-19,"GK",2
2022-07-19,"GRA",718
2022-07-19,"O",1
2022-07-20,"GK",1
2022-07-20,"GRA",609
2022-07-20,"O",6
2022-07-20,"S",1
2022-07-21,"GK",2
2022-07-21,"GRA",538
2022-07-21,"O",1
2022-07-22,"GRA",509
2022-07-23,"GK",1
2022-07-23,"GRA",360
2022-07-24,"GRA",269
2022-07-25,"GK",1
2022-07-25,"GRA",621
2022-07-26,"GK",3
2022-07-26,"GRA",574
2022-07-26,"O",1
2022-07-27,"GRA",475
2022-07-27,"O",1
2022-07-28,"GRA",467
2022-07-28,"O",5
2022-07-29,"GK",1
2022-07-29,"GRA",407
2022-07-29,"O",2
2022-07-30,"GRA",247
2022-07-31,"GRA",218
2022-08-01,"GK",1
2022-08-01,"GRA",679
2022-08-01,"O",1
2022-08-02,"GRA",496
2022-08-03,"GRA",409
2022-08-04,"GK",1
2022-08-04,"GRA",355
2022-08-05,"GRA",314
2022-08-06,"GRA",243
2022-08-06,"L",1
2022-08-07,"GRA",170
2022-08-08,"GRA",593
2022-08-09,"GRA",445
2022-08-09,"O",1
2022-08-10,"GRA",387
2022-08-11,"GRA",430
2022-08-11,"L",1
2022-08-12,"GRA",452
2022-08-12,"GV",1
2022-08-13,"GK",1
2022-08-13,"GRA",254
2022-08-13,"O",1
2022-08-14,"GRA",239
2022-08-15,"GK",1
2022-08-15,"GRA",337
2022-08-16,"GK",1
2022-08-16,"GRA",707
2022-08-17,"GK",1
2022-08-17,"GRA",407
2022-08-18,"GRA",433
2022-08-19,"GRA",323
2022-08-20,"GK",1
2022-08-20,"GRA",266
2022-08-21,"GRA",158
2022-08-21,"O",1
2022-08-22,"GRA",542
2022-08-23,"GRA",607
2022-08-24,"GK",1
2022-08-24,"GRA",457
2022-08-24,"O",1
2022-08-25,"GK",2
2022-08-25,"GRA",359
2022-08-25,"S",2
2022-08-26,"GRA",352
2022-08-27,"GRA",198
2022-08-27,"L",1
2022-08-27,"O",2
2022-08-28,"GRA",193
2022-08-29,"GRA",504
2022-08-29,"O",2
2022-08-30,"GRA",264
2022-08-30,"GV",1
2022-08-31,"GK",1
2022-08-31,"GRA",292
2022-09-01,"G",1
2022-09-01,"GK",1
2022-09-01,"GRA",414
2022-09-01,"O",1
2022-09-02,"GK",1
2022-09-02,"GRA",620
2022-09-03,"GRA",200
2022-09-04,"GRA",386
2022-09-05,"GR",1
2022-09-05,"GRA",596
2022-09-05,"O",1
2022-09-06,"G",1
2022-09-06,"GK",1
2022-09-06,"GRA",518
2022-09-07,"GRA",408
2022-09-07,"O",1
2022-09-08,"G",1
2022-09-08,"GH",1
2022-09-08,"GRA",242
2022-09-09,"GRA",242
2022-09-09,"O",1
2022-09-10,"GRA",178
2022-09-11,"GRA",176
2022-09-12,"GRA",367
2022-09-13,"GRA",291
2022-09-14,"G",1
2022-09-14,"GK",1
2022-09-14,"GRA",208
2022-09-15,"G",1
2022-09-15,"GRA",206
2022-09-16,"GRA",158
2022-09-17,"GRA",143
2022-09-18,"GRA",180
2022-09-19,"GRA",243
2022-09-20,"GK",2
2022-09-20,"GRA",221
2022-09-21,"GRA",272
2022-09-22,"GRA",373
2022-09-23,"GRA",92
2022-09-24,"GRA",168
2022-09-25,"GRA",95
2022-09-26,"GK",1
2022-09-26,"GRA",80
2022-09-27,"GRA",73
2022-09-28,"GRA",30
2022-09-29,"GRA",7
2022-09-30,"GRA",76
2022-10-01,"GRA",81
2022-10-02,"GRA",12
2022-10-03,"GRA",1
NA,"",4563
NA,"G",4
NA,"GH",10
NA,"GK",8
